Year;Age;mx;qx;ax;lx;dx;Lx;Tx;ex
1958;38;0.00290;0.00290;0.50;84420;244;84298;3055167;36.19
1958;39;0.00351;0.00351;0.50;84176;295;84028;2970870;35.29
1958;40;0.00333;0.00333;0.50;83881;279;83741;2886842;34.42
1958;41;0.00340;0.00340;0.50;83601;284;83459;2803101;33.53
1958;42;0.00403;0.00402;0.50;83317;335;83150;2719641;32.64
1958;43;0.00355;0.00354;0.50;82983;294;82836;2636491;31.77
1958;44;0.00440;0.00439;0.50;82689;363;82507;2553656;30.88
1958;45;0.00425;0.00424;0.50;82326;349;82151;2471148;30.02
1958;46;0.00459;0.00458;0.50;81977;376;81789;2388997;29.14
1958;47;0.00511;0.00510;0.50;81601;416;81393;2307208;28.27
1958;48;0.00575;0.00573;0.50;81185;465;80953;2225814;27.42
1958;49;0.00601;0.00599;0.50;80720;484;80478;2144862;26.57
1958;50;0.00622;0.00620;0.50;80236;498;79988;2064383;25.73
1958;51;0.00675;0.00672;0.50;79739;536;79471;1984396;24.89
1958;52;0.00744;0.00741;0.50;79203;587;78909;1904925;24.05
1958;53;0.00796;0.00793;0.50;78615;623;78304;1826016;23.23
1958;54;0.00864;0.00860;0.50;77992;671;77657;1747713;22.41
1958;55;0.00905;0.00901;0.50;77321;697;76973;1670056;21.60
1958;56;0.01011;0.01006;0.50;76625;771;76239;1593083;20.79
1958;57;0.01083;0.01077;0.50;75854;817;75446;1516843;20.00
1958;58;0.01284;0.01276;0.50;75037;957;74559;1441397;19.21
1958;59;0.01485;0.01474;0.50;74080;1092;73534;1366839;18.45
1958;60;0.01549;0.01537;0.50;72988;1122;72428;1293304;17.72
1958;61;0.01500;0.01489;0.50;71867;1070;71332;1220877;16.99
1958;62;0.01818;0.01801;0.50;70796;1275;70159;1149545;16.24
1958;63;0.01956;0.01937;0.50;69521;1347;68848;1079387;15.53
1958;64;0.02094;0.02073;0.50;68174;1413;67468;1010539;14.82
1958;65;0.02381;0.02353;0.50;66761;1571;65976;943071;14.13
1958;66;0.02716;0.02680;0.50;65191;1747;64317;877095;13.45
1958;67;0.02774;0.02736;0.50;63444;1736;62576;812778;12.81
1958;68;0.03109;0.03062;0.50;61708;1889;60763;750203;12.16
1958;69;0.03540;0.03478;0.50;59818;2081;58778;689440;11.53
1958;70;0.03938;0.03862;0.50;57738;2230;56623;630661;10.92
1958;71;0.04202;0.04116;0.50;55508;2285;54366;574039;10.34
1958;72;0.04782;0.04671;0.50;53223;2486;51980;519673;9.76
1958;73;0.05060;0.04935;0.50;50737;2504;49485;467693;9.22
1958;74;0.05881;0.05713;0.50;48233;2755;46856;418207;8.67
1958;75;0.06659;0.06445;0.50;45478;2931;44012;371352;8.17
1958;76;0.07414;0.07149;0.50;42547;3042;41026;327339;7.69
1958;77;0.07993;0.07686;0.50;39505;3036;37987;286313;7.25
1958;78;0.09845;0.09383;0.50;36469;3422;34758;248326;6.81
1958;79;0.10914;0.10349;0.50;33047;3420;31337;213568;6.46
1958;80;0.11451;0.10831;0.50;29627;3209;28022;182231;6.15
1958;81;0.10010;0.09533;0.50;26418;2518;25159;154209;5.84
1958;82;0.12879;0.12100;0.50;23900;2892;22454;129050;5.40
1958;83;0.13700;0.12822;0.50;21008;2694;19661;106596;5.07
1958;84;0.15567;0.14442;0.50;18314;2645;16992;86935;4.75
1958;85;0.16816;0.15512;0.50;15669;2431;14454;69944;4.46
1958;86;0.18980;0.17335;0.50;13239;2295;12091;55490;4.19
1958;87;0.18933;0.17296;0.50;10944;1893;9997;43399;3.97
1958;88;0.22852;0.20509;0.50;9051;1856;8123;33402;3.69
1958;89;0.22164;0.19953;0.50;7195;1436;6477;25279;3.51
1958;90;0.28041;0.24593;0.50;5759;1416;5051;18802;3.26
1958;91;0.24343;0.21702;0.50;4343;942;3872;13751;3.17
1958;92;0.29551;0.25747;0.50;3400;875;2963;9880;2.91
1958;93;0.31800;0.27438;0.50;2525;693;2178;6917;2.74
1958;94;0.34137;0.29160;0.50;1832;534;1565;4739;2.59
1958;95;0.36554;0.30905;0.50;1298;401;1097;3174;2.45
1958;96;0.39041;0.32665;0.50;897;293;750;2076;2.32
1958;97;0.41586;0.34428;0.50;604;208;500;1326;2.20
1958;98;0.44179;0.36185;0.50;396;143;324;826;2.09
1958;99;0.46804;0.37928;0.50;253;96;205;502;1.99
1958;100;0.49448;0.39646;0.50;157;62;126;297;1.89
1958;101;0.52098;0.41331;0.50;95;39;75;171;1.81
1958;102;0.54737;0.42975;0.50;56;24;44;96;1.73
1958;103;0.57352;0.44571;0.50;32;14;25;53;1.66
1958;104;0.59928;0.46111;0.50;18;8;14;28;1.60
1958;105;0.62453;0.47592;0.50;9;5;7;15;1.54
1958;106;0.64914;0.49007;0.50;5;2;4;7;1.49
1958;107;0.67300;0.50355;0.50;3;1;2;4;1.45
1958;108;0.69602;0.51633;0.50;1;1;1;2;1.41
1958;109;0.71811;0.52839;0.50;1;0;0;1;1.37
1958;110+;0.73922;100.000;1.35;0;0;0;0;1.35
1959;0;0.09548;0.08955;0.31;100000;8955;93784;6291562;62.92
1959;1;0.02189;0.02165;0.50;91045;1971;90060;6197778;68.07
1959;2;0.00828;0.00825;0.50;89074;734;88707;6107718;68.57
1959;3;0.00437;0.00437;0.50;88340;386;88147;6019012;68.13
1959;4;0.00253;0.00253;0.50;87954;222;87843;5930865;67.43
1959;5;0.00170;0.00170;0.50;87732;149;87657;5843022;66.60
1959;6;0.00138;0.00138;0.50;87582;121;87522;5755365;65.71
1959;7;0.00118;0.00118;0.50;87462;103;87410;5667843;64.80
1959;8;0.00110;0.00110;0.50;87358;96;87310;5580433;63.88
1959;9;0.00083;0.00083;0.50;87263;73;87226;5493122;62.95
1959;10;0.00078;0.00078;0.50;87190;68;87156;5405896;62.00
1959;11;0.00068;0.00068;0.50;87122;59;87092;5318740;61.05
1959;12;0.00070;0.00070;0.50;87062;61;87032;5231648;60.09
1959;13;0.00071;0.00071;0.50;87001;61;86970;5144617;59.13
1959;14;0.00092;0.00092;0.50;86940;80;86899;5057647;58.17
1959;15;0.00081;0.00081;0.50;86859;70;86824;4970747;57.23
1959;16;0.00076;0.00076;0.50;86789;66;86756;4883923;56.27
1959;17;0.00099;0.00099;0.50;86723;86;86680;4797167;55.32
1959;18;0.00108;0.00108;0.50;86637;93;86590;4710487;54.37
1959;19;0.00123;0.00123;0.50;86543;107;86490;4623897;53.43
1959;20;0.00127;0.00127;0.50;86437;110;86382;4537407;52.49
1959;21;0.00113;0.00113;0.50;86327;97;86278;4451025;51.56
1959;22;0.00139;0.00139;0.50;86230;120;86170;4364747;50.62
1959;23;0.00146;0.00146;0.50;86110;126;86047;4278577;49.69
1959;24;0.00162;0.00161;0.50;85984;139;85915;4192530;48.76
1959;25;0.00162;0.00162;0.50;85845;139;85776;4106615;47.84
1959;26;0.00174;0.00174;0.50;85706;149;85631;4020840;46.91
1959;27;0.00172;0.00172;0.50;85557;147;85483;3935208;46.00
1959;28;0.00183;0.00183;0.50;85409;156;85331;3849726;45.07
1959;29;0.00191;0.00190;0.50;85253;162;85172;3764394;44.16
1959;30;0.00222;0.00222;0.50;85091;189;84997;3679222;43.24
1959;31;0.00194;0.00194;0.50;84903;165;84820;3594225;42.33
1959;32;0.00227;0.00226;0.50;84738;192;84642;3509405;41.41
1959;33;0.00217;0.00216;0.50;84546;183;84454;3424763;40.51
1959;34;0.00225;0.00224;0.50;84363;189;84268;3340309;39.59
1959;35;0.00242;0.00242;0.50;84174;203;84072;3256041;38.68
1959;36;0.00269;0.00269;0.50;83970;226;83857;3171969;37.77
1959;37;0.00280;0.00279;0.50;83744;234;83627;3088112;36.88
1959;38;0.00286;0.00285;0.50;83511;238;83391;3004484;35.98
1959;39;0.00323;0.00323;0.50;83272;269;83138;2921093;35.08
1959;40;0.00330;0.00330;0.50;83004;274;82867;2837955;34.19
1959;41;0.00316;0.00316;0.50;82730;261;82599;2755088;33.30
1959;42;0.00356;0.00356;0.50;82469;293;82322;2672488;32.41
1959;43;0.00384;0.00383;0.50;82175;315;82018;2590166;31.52
1959;44;0.00395;0.00394;0.50;81861;322;81699;2508148;30.64
1959;45;0.00445;0.00444;0.50;81538;362;81357;2426449;29.76
1959;46;0.00468;0.00467;0.50;81176;379;80987;2345092;28.89
1959;47;0.00476;0.00475;0.50;80797;384;80605;2264105;28.02
1959;48;0.00521;0.00519;0.50;80414;417;80205;2183500;27.15
1959;49;0.00561;0.00560;0.50;79996;448;79772;2103295;26.29
1959;50;0.00696;0.00694;0.50;79548;552;79272;2023523;25.44
1959;51;0.00601;0.00600;0.50;78996;474;78760;1944251;24.61
1959;52;0.00777;0.00774;0.50;78523;608;78219;1865491;23.76
1959;53;0.00839;0.00835;0.50;77915;651;77589;1787272;22.94
1959;54;0.00866;0.00862;0.50;77264;666;76931;1709683;22.13
1959;55;0.00919;0.00915;0.50;76598;701;76247;1632752;21.32
1959;56;0.01020;0.01015;0.50;75897;770;75512;1556505;20.51
1959;57;0.01074;0.01068;0.50;75127;802;74726;1480993;19.71
1959;58;0.01174;0.01167;0.50;74325;868;73891;1406268;18.92
1959;59;0.01294;0.01286;0.50;73457;945;72985;1332377;18.14
1959;60;0.01699;0.01685;0.50;72512;1222;71901;1259392;17.37
1959;61;0.01577;0.01565;0.50;71291;1115;70733;1187491;16.66
1959;62;0.01860;0.01842;0.50;70175;1293;69529;1116758;15.91
1959;63;0.01910;0.01892;0.50;68882;1303;68231;1047229;15.20
1959;64;0.02113;0.02091;0.50;67579;1413;66872;978998;14.49
1959;65;0.02377;0.02349;0.50;66166;1554;65388;912126;13.79
1959;66;0.02618;0.02584;0.50;64611;1670;63776;846737;13.11
1959;67;0.02957;0.02913;0.50;62942;1834;62025;782961;12.44
1959;68;0.03270;0.03217;0.50;61108;1966;60125;720936;11.80
1959;69;0.03485;0.03425;0.50;59142;2026;58129;660811;11.17
1959;70;0.04349;0.04256;0.50;57116;2431;55901;602682;10.55
1959;71;0.04041;0.03961;0.50;54685;2166;53602;546782;10.00
1959;72;0.05184;0.05053;0.50;52519;2654;51192;493180;9.39
1959;73;0.05790;0.05627;0.50;49865;2806;48462;441988;8.86
1959;74;0.06262;0.06072;0.50;47059;2857;45630;393526;8.36
1959;75;0.07350;0.07089;0.50;44202;3133;42635;347895;7.87
1959;76;0.07713;0.07427;0.50;41068;3050;39543;305260;7.43
1959;77;0.08947;0.08564;0.50;38018;3256;36390;265717;6.99
1959;78;0.09395;0.08973;0.50;34762;3119;33203;229326;6.60
1959;79;0.10296;0.09791;0.50;31643;3098;30094;196124;6.20
1959;80;0.11362;0.10751;0.50;28545;3069;27010;166030;5.82
1959;81;0.11279;0.10677;0.50;25476;2720;24116;139019;5.46
1959;82;0.14290;0.13337;0.50;22756;3035;21238;114903;5.05
1959;83;0.14621;0.13625;0.50;19721;2687;18377;93665;4.75
1959;84;0.16502;0.15244;0.50;17034;2597;15736;75288;4.42
1959;85;0.19114;0.17446;0.50;14437;2519;13178;59552;4.12
1959;86;0.20259;0.18396;0.50;11919;2192;10822;46374;3.89
1959;87;0.21336;0.19279;0.50;9726;1875;8788;35552;3.66
1959;88;0.24511;0.21835;0.50;7851;1714;6994;26763;3.41
1959;89;0.25058;0.22268;0.50;6137;1366;5453;19770;3.22
1959;90;0.28845;0.25209;0.50;4770;1203;4169;14316;3.00
1959;91;0.28712;0.25108;0.50;3568;896;3120;10147;2.84
1959;92;0.32772;0.28158;0.50;2672;752;2296;7027;2.63
1959;93;0.35897;0.30434;0.50;1920;584;1627;4732;2.47
1959;94;0.38568;0.32333;0.50;1335;432;1119;3104;2.32
1959;95;0.41307;0.34236;0.50;904;309;749;1985;2.20
1959;96;0.44098;0.36131;0.50;594;215;487;1236;2.08
1959;97;0.46924;0.38007;0.50;380;144;307;749;1.97
1959;98;0.49769;0.39852;0.50;235;94;188;442;1.88
1959;99;0.52615;0.41657;0.50;142;59;112;253;1.79
1959;100;0.55444;0.43410;0.50;83;36;65;141;1.71
1959;101;0.58239;0.45105;0.50;47;21;36;77;1.64
1959;102;0.60983;0.46733;0.50;26;12;20;40;1.57
1959;103;0.63660;0.48290;0.50;14;7;10;21;1.51
1959;104;0.66257;0.49769;0.50;7;4;5;10;1.46
1959;105;0.68762;0.51169;0.50;4;2;3;5;1.41
1959;106;0.71164;0.52488;0.50;2;1;1;2;1.37
1959;107;0.73454;0.53723;0.50;1;0;1;1;1.33
1959;108;0.75627;0.54876;0.50;0;0;0;0;1.30
1959;109;0.77678;0.55948;0.50;0;0;0;0;1.27
1959;110+;0.79606;100.000;1.26;0;0;0;0;1.26
1960;0;0.08662;0.08171;0.31;100000;8171;94328;6414627;64.15
1960;1;0.01584;0.01572;0.50;91829;1443;91107;6320300;68.83
1960;2;0.00590;0.00588;0.50;90386;532;90120;6229192;68.92
1960;3;0.00312;0.00312;0.50;89854;280;89714;6139072;68.32
1960;4;0.00236;0.00235;0.50;89574;211;89469;6049358;67.53
1960;5;0.00155;0.00155;0.50;89363;139;89294;5959890;66.69
1960;6;0.00119;0.00119;0.50;89225;107;89171;5870596;65.80
1960;7;0.00110;0.00110;0.50;89118;98;89069;5781424;64.87
1960;8;0.00072;0.00072;0.50;89020;64;88988;5692355;63.94
1960;9;0.00072;0.00072;0.50;88956;64;88925;5603367;62.99
1960;10;0.00077;0.00077;0.50;88893;69;88858;5514442;62.03
1960;11;0.00071;0.00071;0.50;88824;63;88793;5425584;61.08
1960;12;0.00063;0.00063;0.50;88761;56;88733;5336791;60.13
1960;13;0.00061;0.00061;0.50;88705;54;88678;5248058;59.16
1960;14;0.00071;0.00070;0.50;88651;62;88620;5159380;58.20
1960;15;0.00082;0.00082;0.50;88589;73;88552;5070760;57.24
1960;16;0.00089;0.00089;0.50;88516;79;88477;4982208;56.29
1960;17;0.00103;0.00103;0.50;88437;91;88392;4893731;55.34
1960;18;0.00084;0.00084;0.50;88346;74;88309;4805339;54.39
1960;19;0.00099;0.00099;0.50;88272;88;88228;4717030;53.44
1960;20;0.00124;0.00124;0.50;88184;109;88130;4628802;52.49
1960;21;0.00111;0.00111;0.50;88075;98;88027;4540672;51.55
1960;22;0.00124;0.00124;0.50;87978;109;87923;4452645;50.61
1960;23;0.00126;0.00126;0.50;87868;110;87813;4364722;49.67
1960;24;0.00160;0.00159;0.50;87758;140;87688;4276909;48.74
1960;25;0.00157;0.00157;0.50;87618;138;87549;4189221;47.81
1960;26;0.00162;0.00161;0.50;87480;141;87410;4101672;46.89
1960;27;0.00154;0.00154;0.50;87339;134;87272;4014262;45.96
1960;28;0.00176;0.00176;0.50;87205;154;87128;3926990;45.03
1960;29;0.00156;0.00156;0.50;87051;136;86983;3839862;44.11
1960;30;0.00181;0.00181;0.50;86915;157;86837;3752879;43.18
1960;31;0.00187;0.00187;0.50;86758;162;86678;3666042;42.26
1960;32;0.00206;0.00206;0.50;86597;178;86507;3579364;41.33
1960;33;0.00221;0.00221;0.50;86418;191;86323;3492857;40.42
1960;34;0.00222;0.00222;0.50;86227;191;86132;3406534;39.51
1960;35;0.00235;0.00235;0.50;86036;202;85935;3320403;38.59
1960;36;0.00254;0.00254;0.50;85834;218;85725;3234468;37.68
1960;37;0.00243;0.00243;0.50;85616;208;85512;3148743;36.78
1960;38;0.00301;0.00300;0.50;85407;257;85279;3063232;35.87
1960;39;0.00287;0.00286;0.50;85151;244;85029;2977952;34.97
1960;40;0.00332;0.00332;0.50;84907;282;84766;2892923;34.07
1960;41;0.00321;0.00321;0.50;84625;271;84490;2808157;33.18
1960;42;0.00336;0.00335;0.50;84354;283;84213;2723667;32.29
1960;43;0.00385;0.00385;0.50;84071;323;83910;2639455;31.40
1960;44;0.00404;0.00403;0.50;83748;337;83579;2555545;30.51
1960;45;0.00447;0.00446;0.50;83410;372;83225;2471966;29.64
1960;46;0.00463;0.00462;0.50;83039;383;82847;2388741;28.77
1960;47;0.00491;0.00490;0.50;82655;405;82453;2305894;27.90
1960;48;0.00526;0.00524;0.50;82251;431;82035;2223441;27.03
1960;49;0.00590;0.00588;0.50;81819;481;81579;2141406;26.17
1960;50;0.00686;0.00683;0.50;81338;556;81061;2059827;25.32
1960;51;0.00680;0.00677;0.50;80783;547;80509;1978767;24.49
1960;52;0.00775;0.00772;0.50;80235;620;79926;1898258;23.66
1960;53;0.00841;0.00838;0.50;79616;667;79282;1818332;22.84
1960;54;0.00840;0.00837;0.50;78949;661;78618;1739050;22.03
1960;55;0.00899;0.00895;0.50;78288;701;77938;1660432;21.21
1960;56;0.01043;0.01038;0.50;77587;805;77184;1582494;20.40
1960;57;0.01203;0.01196;0.50;76782;918;76323;1505310;19.60
1960;58;0.01193;0.01185;0.50;75864;899;75414;1428987;18.84
1960;59;0.01218;0.01211;0.50;74964;908;74510;1353573;18.06
1960;60;0.01532;0.01520;0.50;74057;1126;73494;1279063;17.27
1960;61;0.01661;0.01648;0.50;72931;1202;72330;1205569;16.53
1960;62;0.01779;0.01763;0.50;71729;1265;71096;1133239;15.80
1960;63;0.02060;0.02039;0.50;70464;1437;69746;1062143;15.07
1960;64;0.02170;0.02147;0.50;69027;1482;68286;992397;14.38
1960;65;0.02279;0.02253;0.50;67545;1522;66784;924111;13.68
1960;66;0.02683;0.02647;0.50;66023;1748;65149;857327;12.99
1960;67;0.02990;0.02946;0.50;64275;1893;63329;792177;12.32
1960;68;0.03420;0.03363;0.50;62382;2098;61333;728849;11.68
1960;69;0.03426;0.03368;0.50;60284;2031;59269;667515;11.07
1960;70;0.04316;0.04225;0.50;58254;2461;57023;608246;10.44
1960;71;0.04596;0.04493;0.50;55793;2507;54539;551223;9.88
1960;72;0.05108;0.04981;0.50;53286;2654;51959;496684;9.32
1960;73;0.05896;0.05727;0.50;50632;2900;49182;444725;8.78
1960;74;0.06179;0.05993;0.50;47732;2861;46302;395543;8.29
1960;75;0.06767;0.06545;0.50;44871;2937;43403;349241;7.78
1960;76;0.07970;0.07664;0.50;41935;3214;40328;305838;7.29
1960;77;0.08582;0.08229;0.50;38721;3186;37128;265510;6.86
1960;78;0.10543;0.10015;0.50;35534;3559;33755;228382;6.43
1960;79;0.10341;0.09832;0.50;31976;3144;30404;194627;6.09
1960;80;0.12059;0.11373;0.50;28832;3279;27192;164224;5.70
1960;81;0.12072;0.11385;0.50;25553;2909;24098;137032;5.36
1960;82;0.13998;0.13083;0.50;22643;2962;21162;112934;4.99
1960;83;0.14888;0.13857;0.50;19681;2727;18317;91771;4.66
1960;84;0.17258;0.15887;0.50;16954;2694;15607;73454;4.33
1960;85;0.19783;0.18002;0.50;14260;2567;12977;57847;4.06
1960;86;0.20443;0.18547;0.50;11693;2169;10609;44870;3.84
1960;87;0.22416;0.20157;0.50;9524;1920;8564;34261;3.60
1960;88;0.24590;0.21898;0.50;7605;1665;6772;25697;3.38
1960;89;0.26644;0.23512;0.50;5939;1396;5241;18925;3.19
1960;90;0.28898;0.25249;0.50;4543;1147;3969;13684;3.01
1960;91;0.29550;0.25746;0.50;3396;874;2959;9714;2.86
1960;92;0.32604;0.28034;0.50;2522;707;2168;6756;2.68
1960;93;0.35019;0.29801;0.50;1815;541;1544;4588;2.53
1960;94;0.37515;0.31589;0.50;1274;402;1073;3043;2.39
1960;95;0.40081;0.33389;0.50;871;291;726;1971;2.26
1960;96;0.42705;0.35191;0.50;580;204;478;1245;2.14
1960;97;0.45373;0.36983;0.50;376;139;307;766;2.04
1960;98;0.48071;0.38756;0.50;237;92;191;460;1.94
1960;99;0.50784;0.40500;0.50;145;59;116;268;1.85
1960;100;0.53496;0.42207;0.50;86;36;68;153;1.77
1960;101;0.56191;0.43866;0.50;50;22;39;85;1.69
1960;102;0.58853;0.45472;0.50;28;13;22;46;1.63
1960;103;0.61468;0.47017;0.50;15;7;12;24;1.56
1960;104;0.64022;0.48497;0.50;8;4;6;12;1.51
1960;105;0.66502;0.49907;0.50;4;2;3;6;1.46
1960;106;0.68897;0.51244;0.50;2;1;2;3;1.41
1960;107;0.71198;0.52506;0.50;1;1;1;1;1.37
1960;108;0.73397;0.53693;0.50;0;0;0;1;1.34
1960;109;0.75489;0.54804;0.50;0;0;0;0;1.31
1960;110+;0.77469;100.000;1.29;0;0;0;0;1.29
1961;0;0.09807;0.09182;0.31;100000;9182;93626;6280328;62.80
1961;1;0.02329;0.02302;0.50;90818;2091;89772;6186702;68.12
1961;2;0.00833;0.00829;0.50;88727;736;88359;6096929;68.72
1961;3;0.00399;0.00398;0.50;87991;350;87816;6008570;68.29
1961;4;0.00264;0.00264;0.50;87641;231;87525;5920754;67.56
1961;5;0.00183;0.00182;0.50;87410;159;87330;5833229;66.73
1961;6;0.00142;0.00142;0.50;87250;124;87188;5745899;65.86
1961;7;0.00128;0.00128;0.50;87127;111;87071;5658710;64.95
1961;8;0.00089;0.00089;0.50;87015;78;86976;5571639;64.03
1961;9;0.00081;0.00081;0.50;86938;71;86902;5484663;63.09
1961;10;0.00076;0.00076;0.50;86867;66;86834;5397761;62.14
1961;11;0.00064;0.00064;0.50;86801;55;86774;5310926;61.18
1961;12;0.00077;0.00077;0.50;86746;67;86712;5224153;60.22
1961;13;0.00058;0.00058;0.50;86679;51;86653;5137441;59.27
1961;14;0.00077;0.00077;0.50;86628;67;86595;5050787;58.30
1961;15;0.00096;0.00096;0.50;86561;83;86520;4964193;57.35
1961;16;0.00088;0.00088;0.50;86479;76;86441;4877673;56.40
1961;17;0.00098;0.00097;0.50;86403;84;86361;4791232;55.45
1961;18;0.00113;0.00113;0.50;86319;98;86270;4704871;54.51
1961;19;0.00109;0.00109;0.50;86221;94;86174;4618602;53.57
1961;20;0.00115;0.00115;0.50;86127;99;86077;4532428;52.63
1961;21;0.00136;0.00136;0.50;86028;117;85969;4446351;51.68
1961;22;0.00118;0.00118;0.50;85911;101;85860;4360381;50.75
1961;23;0.00143;0.00143;0.50;85810;122;85749;4274521;49.81
1961;24;0.00141;0.00140;0.50;85687;120;85627;4188772;48.88
1961;25;0.00125;0.00125;0.50;85567;107;85514;4103145;47.95
1961;26;0.00142;0.00142;0.50;85460;122;85400;4017632;47.01
1961;27;0.00163;0.00163;0.50;85339;139;85269;3932232;46.08
1961;28;0.00168;0.00168;0.50;85199;143;85128;3846963;45.15
1961;29;0.00190;0.00190;0.50;85056;161;84976;3761835;44.23
1961;30;0.00183;0.00182;0.50;84895;155;84817;3676860;43.31
1961;31;0.00197;0.00197;0.50;84740;167;84656;3592042;42.39
1961;32;0.00213;0.00213;0.50;84573;180;84483;3507386;41.47
1961;33;0.00209;0.00209;0.50;84393;177;84305;3422903;40.56
1961;34;0.00239;0.00239;0.50;84216;201;84116;3338598;39.64
1961;35;0.00245;0.00244;0.50;84015;205;83912;3254483;38.74
1961;36;0.00260;0.00260;0.50;83810;218;83701;3170570;37.83
1961;37;0.00285;0.00285;0.50;83592;238;83473;3086869;36.93
1961;38;0.00290;0.00290;0.50;83354;241;83233;3003396;36.03
1961;39;0.00273;0.00273;0.50;83113;227;82999;2920163;35.13
1961;40;0.00313;0.00312;0.50;82886;259;82757;2837163;34.23
1961;41;0.00312;0.00311;0.50;82627;257;82499;2754407;33.34
1961;42;0.00365;0.00365;0.50;82370;300;82220;2671908;32.44
1961;43;0.00358;0.00357;0.50;82069;293;81923;2589688;31.55
1961;44;0.00391;0.00390;0.50;81776;319;81617;2507766;30.67
1961;45;0.00424;0.00423;0.50;81457;344;81285;2426149;29.78
1961;46;0.00447;0.00446;0.50;81113;362;80932;2344863;28.91
1961;47;0.00494;0.00493;0.50;80751;398;80552;2263931;28.04
1961;48;0.00526;0.00524;0.50;80353;421;80143;2183379;27.17
1961;49;0.00548;0.00547;0.50;79932;437;79714;2103236;26.31
1961;50;0.00624;0.00622;0.50;79495;494;79248;2023523;25.45
1961;51;0.00677;0.00674;0.50;79001;533;78734;1944275;24.61
1961;52;0.00801;0.00798;0.50;78468;626;78155;1865541;23.77
1961;53;0.00807;0.00803;0.50;77842;625;77529;1787386;22.96
1961;54;0.00887;0.00884;0.50;77216;682;76875;1709857;22.14
1961;55;0.00882;0.00879;0.50;76534;672;76198;1632982;21.34
1961;56;0.01060;0.01055;0.50;75862;800;75462;1556784;20.52
1961;57;0.01133;0.01126;0.50;75062;846;74639;1481322;19.73
1961;58;0.01282;0.01274;0.50;74216;945;73743;1406684;18.95
1961;59;0.01367;0.01358;0.50;73271;995;72773;1332940;18.19
1961;60;0.01493;0.01482;0.50;72276;1071;71740;1260167;17.44
1961;61;0.01593;0.01580;0.50;71205;1125;70642;1188427;16.69
1961;62;0.01983;0.01963;0.50;70079;1376;69391;1117785;15.95
1961;63;0.02011;0.01991;0.50;68703;1368;68019;1048394;15.26
1961;64;0.02202;0.02178;0.50;67336;1467;66602;980374;14.56
1961;65;0.02365;0.02338;0.50;65869;1540;65099;913772;13.87
1961;66;0.02573;0.02541;0.50;64329;1634;63512;848673;13.19
1961;67;0.02783;0.02745;0.50;62695;1721;61834;785161;12.52
1961;68;0.03333;0.03278;0.50;60974;1999;59975;723326;11.86
1961;69;0.03516;0.03455;0.50;58975;2038;57957;663352;11.25
1961;70;0.03928;0.03852;0.50;56938;2194;55841;605395;10.63
1961;71;0.04213;0.04126;0.50;54744;2259;53615;549554;10.04
1961;72;0.05285;0.05149;0.50;52486;2702;51134;495939;9.45
1961;73;0.05360;0.05220;0.50;49783;2599;48484;444805;8.93
1961;74;0.06500;0.06295;0.50;47185;2970;45700;396321;8.40
1961;75;0.06982;0.06746;0.50;44214;2983;42723;350621;7.93
1961;76;0.07699;0.07413;0.50;41232;3057;39703;307898;7.47
1961;77;0.08748;0.08381;0.50;38175;3200;36575;268195;7.03
1961;78;0.09708;0.09259;0.50;34975;3238;33356;231620;6.62
1961;79;0.11017;0.10442;0.50;31737;3314;30080;198264;6.25
1961;80;0.11616;0.10979;0.50;28423;3120;26863;168184;5.92
1961;81;0.11673;0.11030;0.50;25302;2791;23907;141321;5.59
